OBJECTNUMMER;NETTYPE;STATUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
230;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.920286 52.338053,4.920263 52.337999,4.920204 52.337962,4.92022 52.337919,4.920197 52.337865,4.920133 52.337825,4.92004 52.337809,4.919952 52.337823,4.919887 52.337862,4.919842 52.337946,4.919865 52.338001,4.919929 52.33804,4.919949 52.338107,4.920013 52.338147,4.920106 52.338163,4.920195 52.338149,4.92026 52.33811,4.920286 52.338053))";"POLYGON((52.338053 4.920286,52.337999 4.920263,52.337962 4.920204,52.337919 4.92022,52.337865 4.920197,52.337825 4.920133,52.337809 4.92004,52.337823 4.919952,52.337862 4.919887,52.337946 4.919842,52.338001 4.919865,52.33804 4.919929,52.338107 4.919949,52.338147 4.920013,52.338163 4.920106,52.338149 4.920195,52.33811 4.92026,52.338053 4.920286))";4.920069;52.337979;
231;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.975074 52.322535,4.975051 52.322481,4.974987 52.322441,4.974796 52.32239,4.974708 52.322405,4.974643 52.322444,4.974616 52.322501,4.974651 52.32265,4.974736 52.322697,4.974822 52.322711,4.97491 52.322697,4.975041 52.322599,4.975074 52.322535))";"POLYGON((52.322535 4.975074,52.322481 4.975051,52.322441 4.974987,52.32239 4.974796,52.322405 4.974708,52.322444 4.974643,52.322501 4.974616,52.32265 4.974651,52.322697 4.974736,52.322711 4.974822,52.322697 4.97491,52.322599 4.975041,52.322535 4.975074))";4.97485;52.3225435;
232;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.9818 52.360717,4.981777 52.360663,4.981713 52.360623,4.981578 52.360568,4.981485 52.360551,4.981397 52.360565,4.981338 52.360599,4.981283 52.360681,4.981306 52.360735,4.98137 52.360775,4.981505 52.36083,4.981598 52.360847,4.981686 52.360833,4.981745 52.360799,4.9818 52.360717))";"POLYGON((52.360717 4.9818,52.360663 4.981777,52.360623 4.981713,52.360568 4.981578,52.360551 4.981485,52.360565 4.981397,52.360599 4.981338,52.360681 4.981283,52.360735 4.981306,52.360775 4.98137,52.36083 4.981505,52.360847 4.981598,52.360833 4.981686,52.360799 4.981745,52.360717 4.9818))";4.9815465;52.360692;
233;"WARMTE WIJK";"IN AANLEG";"POLYGON((5.007953 52.346555,5.00793 52.346501,5.007862 52.346459,5.007774 52.346444,5.007686 52.346458,5.007569 52.346521,5.007488 52.346599,5.007464 52.346653,5.007487 52.346707,5.007551 52.346747,5.007639 52.346762,5.007735 52.346748,5.00782 52.346702,5.007929 52.346609,5.007953 52.346555))";"POLYGON((52.346555 5.007953,52.346501 5.00793,52.346459 5.007862,52.346444 5.007774,52.346458 5.007686,52.346521 5.007569,52.346599 5.007488,52.346653 5.007464,52.346707 5.007487,52.346747 5.007551,52.346762 5.007639,52.346748 5.007735,52.346702 5.00782,52.346609 5.007929,52.346555 5.007953))";5.0077135;52.346596;
234;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.967976 52.321783,4.967953 52.321729,4.967889 52.321689,4.9678 52.321672,4.967734 52.321628,4.967641 52.321612,4.967553 52.321626,4.967481 52.321673,4.96746 52.321724,4.967482 52.321786,4.967698 52.321886,4.967788 52.321902,4.967876 52.321888,4.967941 52.321849,4.967976 52.321783))";"POLYGON((52.321783 4.967976,52.321729 4.967953,52.321689 4.967889,52.321672 4.9678,52.321628 4.967734,52.321612 4.967641,52.321626 4.967553,52.321673 4.967481,52.321724 4.96746,52.321786 4.967482,52.321886 4.967698,52.321902 4.967788,52.321888 4.967876,52.321849 4.967941,52.321783 4.967976))";4.967723;52.32175;
235;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.882465 52.392967,4.882442 52.392913,4.882321 52.392814,4.88226 52.392784,4.882172 52.39277,4.882084 52.392784,4.882019 52.392823,4.881991 52.392879,4.882023 52.392966,4.882195 52.393062,4.882283 52.393077,4.882372 52.393063,4.882437 52.393024,4.882465 52.392967))";"POLYGON((52.392967 4.882465,52.392913 4.882442,52.392814 4.882321,52.392784 4.88226,52.39277 4.882172,52.392784 4.882084,52.392823 4.882019,52.392879 4.881991,52.392966 4.882023,52.393062 4.882195,52.393077 4.882283,52.393063 4.882372,52.393024 4.882437,52.392967 4.882465))";4.882233;52.3929165;
236;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.884186 52.410479,4.884149 52.410413,4.883984 52.410295,4.883896 52.41028,4.883808 52.410294,4.883738 52.410335,4.883714 52.410389,4.883737 52.410443,4.88392 52.410577,4.884008 52.410591,4.884096 52.410577,4.884161 52.410538,4.884186 52.410479))";"POLYGON((52.410479 4.884186,52.410413 4.884149,52.410295 4.883984,52.41028 4.883896,52.410294 4.883808,52.410335 4.883738,52.410389 4.883714,52.410443 4.883737,52.410577 4.88392,52.410591 4.884008,52.410577 4.884096,52.410538 4.884161,52.410479 4.884186))";4.883955;52.4104285;
237;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.836626 52.369474,4.836602 52.369417,4.836538 52.369377,4.83645 52.369362,4.836352 52.369378,4.836316 52.3694,4.836259 52.36939,4.836163 52.369405,4.836098 52.369444,4.836074 52.369498,4.836098 52.369555,4.836162 52.369595,4.83625 52.36961,4.836346 52.369595,4.836382 52.369573,4.836439 52.369583,4.836537 52.369567,4.836602 52.369528,4.836626 52.369474))";"POLYGON((52.369474 4.836626,52.369417 4.836602,52.369377 4.836538,52.369362 4.83645,52.369378 4.836352,52.3694 4.836316,52.36939 4.836259,52.369405 4.836163,52.369444 4.836098,52.369498 4.836074,52.369555 4.836098,52.369595 4.836162,52.36961 4.83625,52.369595 4.836346,52.369573 4.836382,52.369583 4.836439,52.369567 4.836537,52.369528 4.836602,52.369474 4.836626))";4.836355;52.369479;
238;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.995489 52.355572,4.995466 52.355518,4.995398 52.355476,4.99531 52.355461,4.995221 52.355475,4.995155 52.355515,4.995131 52.355569,4.995051 52.355618,4.995027 52.355672,4.99505 52.355726,4.995118 52.355768,4.995206 52.355783,4.995294 52.355769,4.995363 52.355728,4.995387 52.355674,4.995465 52.355626,4.995489 52.355572))";"POLYGON((52.355572 4.995489,52.355518 4.995466,52.355476 4.995398,52.355461 4.99531,52.355475 4.995221,52.355515 4.995155,52.355569 4.995131,52.355618 4.995051,52.355672 4.995027,52.355726 4.99505,52.355768 4.995118,52.355783 4.995206,52.355769 4.995294,52.355728 4.995363,52.355674 4.995387,52.355626 4.995465,52.355572 4.995489))";4.995263;52.355615;
239;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.965651 52.316074,4.965623 52.31601,4.965559 52.31597,4.965471 52.315955,4.965393 52.315914,4.965308 52.315901,4.96522 52.315915,4.965155 52.315954,4.965131 52.316008,4.965154 52.316062,4.965218 52.316101,4.965318 52.316121,4.965386 52.316167,4.965474 52.316182,4.965562 52.316168,4.965627 52.316128,4.965651 52.316074))";"POLYGON((52.316074 4.965651,52.31601 4.965623,52.31597 4.965559,52.315955 4.965471,52.315914 4.965393,52.315901 4.965308,52.315915 4.96522,52.315954 4.965155,52.316008 4.965131,52.316062 4.965154,52.316101 4.965218,52.316121 4.965318,52.316167 4.965386,52.316182 4.965474,52.316168 4.965562,52.316128 4.965627,52.316074 4.965651))";4.965396;52.3160345;
240;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.915308 52.404979,4.915285 52.404925,4.915219 52.404882,4.915089 52.404853,4.914906 52.404896,4.914837 52.404937,4.914812 52.40499,4.914852 52.405067,4.914916 52.405107,4.915011 52.405123,4.915219 52.405072,4.915284 52.405033,4.915308 52.404979))";"POLYGON((52.404979 4.915308,52.404925 4.915285,52.404882 4.915219,52.404853 4.915089,52.404896 4.914906,52.404937 4.914837,52.40499 4.914812,52.405067 4.914852,52.405107 4.914916,52.405123 4.915011,52.405072 4.915219,52.405033 4.915284,52.404979 4.915308))";4.915065;52.404981;
241;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.845999 52.356376,4.845976 52.356313,4.845912 52.356273,4.845825 52.356258,4.845621 52.356272,4.845556 52.356311,4.845532 52.356365,4.845555 52.356425,4.845632 52.356475,4.845719 52.35649,4.84591 52.356469,4.845975 52.35643,4.845999 52.356376))";"POLYGON((52.356376 4.845999,52.356313 4.845976,52.356273 4.845912,52.356258 4.845825,52.356272 4.845621,52.356311 4.845556,52.356365 4.845532,52.356425 4.845555,52.356475 4.845632,52.35649 4.845719,52.356469 4.84591,52.35643 4.845975,52.356376 4.845999))";4.8457705;52.356367;
242;"WARMTE WIJK";"IN AANLEG";"POLYGON((5.000626 52.357198,5.000603 52.357144,5.000469 52.357056,5.000381 52.357042,5.000293 52.357056,5.000224 52.357097,5.0002 52.357151,5.000223 52.357205,5.000274 52.357267,5.000341 52.357307,5.000429 52.357321,5.000517 52.357307,5.000602 52.357252,5.000626 52.357198))";"POLYGON((52.357198 5.000626,52.357144 5.000603,52.357056 5.000469,52.357042 5.000381,52.357056 5.000293,52.357097 5.000224,52.357151 5.0002,52.357205 5.000223,52.357267 5.000274,52.357307 5.000341,52.357321 5.000429,52.357307 5.000517,52.357252 5.000602,52.357198 5.000626))";5.000418;52.3571745;
243;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.903148 52.399294,4.903125 52.39924,4.903006 52.399147,4.902918 52.399132,4.902822 52.399145,4.902757 52.399184,4.902733 52.399238,4.902756 52.399292,4.902878 52.399388,4.902966 52.399403,4.903054 52.399388,4.903124 52.399347,4.903148 52.399294))";"POLYGON((52.399294 4.903148,52.39924 4.903125,52.399147 4.903006,52.399132 4.902918,52.399145 4.902822,52.399184 4.902757,52.399238 4.902733,52.399292 4.902756,52.399388 4.902878,52.399403 4.902966,52.399388 4.903054,52.399347 4.903124,52.399294 4.903148))";4.9029455;52.3992605;
244;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.93557 52.373566,4.935546 52.373508,4.935482 52.373469,4.935394 52.373454,4.935298 52.373469,4.935214 52.373506,4.935149 52.373545,4.935125 52.373599,4.935148 52.373653,4.935212 52.373693,4.9353 52.373708,4.935391 52.373693,4.935481 52.373659,4.935546 52.37362,4.93557 52.373566))";"POLYGON((52.373566 4.93557,52.373508 4.935546,52.373469 4.935482,52.373454 4.935394,52.373469 4.935298,52.373506 4.935214,52.373545 4.935149,52.373599 4.935125,52.373653 4.935148,52.373693 4.935212,52.373708 4.9353,52.373693 4.935391,52.373659 4.935481,52.37362 4.935546,52.373566 4.93557))";4.9353525;52.373574;
245;"WARMTE WIJK";"IN AANLEG";"POLYGON((5.007829 52.347056,5.007806 52.347002,5.007734 52.346947,5.007689 52.346924,5.007601 52.346909,5.007513 52.346924,5.007444 52.346965,5.00742 52.347019,5.007443 52.347073,5.007519 52.34713,5.007564 52.347153,5.007652 52.347168,5.00774 52.347154,5.007805 52.347114,5.007829 52.347056))";"POLYGON((52.347056 5.007829,52.347002 5.007806,52.346947 5.007734,52.346924 5.007689,52.346909 5.007601,52.346924 5.007513,52.346965 5.007444,52.347019 5.00742,52.347073 5.007443,52.34713 5.007519,52.347153 5.007564,52.347168 5.007652,52.347154 5.00774,52.347114 5.007805,52.347056 5.007829))";5.0076295;52.3470315;
246;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.911966 52.400908,4.911914 52.400813,4.91185 52.400773,4.911762 52.400758,4.911668 52.400772,4.911603 52.400811,4.911579 52.40086,4.911585 52.400918,4.911617 52.400963,4.911707 52.401007,4.911786 52.401018,4.911874 52.401004,4.911939 52.400965,4.911966 52.400908))";"POLYGON((52.400908 4.911966,52.400813 4.911914,52.400773 4.91185,52.400758 4.911762,52.400772 4.911668,52.400811 4.911603,52.40086 4.911579,52.400918 4.911585,52.400963 4.911617,52.401007 4.911707,52.401018 4.911786,52.401004 4.911874,52.400965 4.911939,52.400908 4.911966))";4.9117775;52.400881;
247;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.801318 52.373885,4.801295 52.373831,4.801231 52.373791,4.801137 52.373774,4.80097 52.373795,4.800905 52.373835,4.800881 52.373888,4.800905 52.373946,4.800969 52.373986,4.801057 52.374,4.801229 52.373978,4.801294 52.373939,4.801318 52.373885))";"POLYGON((52.373885 4.801318,52.373831 4.801295,52.373791 4.801231,52.373774 4.801137,52.373795 4.80097,52.373835 4.800905,52.373888 4.800881,52.373946 4.800905,52.373986 4.800969,52.374 4.801057,52.373978 4.801229,52.373939 4.801294,52.373885 4.801318))";4.8011045;52.37388;
248;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.993615 52.356812,4.993592 52.356758,4.993528 52.356719,4.993429 52.356702,4.993341 52.356716,4.993254 52.356758,4.993214 52.356786,4.99319 52.35684,4.993213 52.356894,4.993278 52.356934,4.993366 52.356949,4.993454 52.356935,4.993535 52.356902,4.993591 52.356866,4.993615 52.356812))";"POLYGON((52.356812 4.993615,52.356758 4.993592,52.356719 4.993528,52.356702 4.993429,52.356716 4.993341,52.356758 4.993254,52.356786 4.993214,52.35684 4.99319,52.356894 4.993213,52.356934 4.993278,52.356949 4.993366,52.356935 4.993454,52.356902 4.993535,52.356866 4.993591,52.356812 4.993615))";4.9934075;52.3568185;
249;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.963609 52.389954,4.963586 52.3899,4.963522 52.38986,4.963429 52.389844,4.96334 52.389858,4.963276 52.389898,4.963233 52.389959,4.963249 52.390047,4.963316 52.390091,4.963404 52.390106,4.963492 52.390092,4.963557 52.390052,4.963609 52.389954))";"POLYGON((52.389954 4.963609,52.3899 4.963586,52.38986 4.963522,52.389844 4.963429,52.389858 4.96334,52.389898 4.963276,52.389959 4.963233,52.390047 4.963249,52.390091 4.963316,52.390106 4.963404,52.390092 4.963492,52.390052 4.963557,52.389954 4.963609))";4.963426;52.389968;
250;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.837177 52.348229,4.837154 52.348168,4.83709 52.348128,4.837002 52.348113,4.836838 52.348127,4.836773 52.348166,4.836749 52.34822,4.836772 52.348274,4.836841 52.348317,4.836994 52.348336,4.837088 52.348322,4.837153 52.348283,4.837177 52.348229))";"POLYGON((52.348229 4.837177,52.348168 4.837154,52.348128 4.83709,52.348113 4.837002,52.348127 4.836838,52.348166 4.836773,52.34822 4.836749,52.348274 4.836772,52.348317 4.836841,52.348336 4.836994,52.348322 4.837088,52.348283 4.837153,52.348229 4.837177))";4.836968;52.3482175;
251;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.820125 52.372269,4.820096 52.372191,4.820032 52.372151,4.819938 52.372134,4.81985 52.372148,4.819785 52.372187,4.81976 52.372241,4.819788 52.372338,4.819852 52.372378,4.81994 52.372393,4.820033 52.372378,4.820098 52.372339,4.820125 52.372269))";"POLYGON((52.372269 4.820125,52.372191 4.820096,52.372151 4.820032,52.372134 4.819938,52.372148 4.81985,52.372187 4.819785,52.372241 4.81976,52.372338 4.819788,52.372378 4.819852,52.372393 4.81994,52.372378 4.820033,52.372339 4.820098,52.372269 4.820125))";4.8199475;52.3722565;
252;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.837136 52.373424,4.837112 52.373361,4.837048 52.373321,4.83696 52.373306,4.836818 52.373323,4.836753 52.373362,4.836728 52.373416,4.836753 52.37348,4.836817 52.37352,4.836905 52.373535,4.837047 52.373517,4.837112 52.373478,4.837136 52.373424))";"POLYGON((52.373424 4.837136,52.373361 4.837112,52.373321 4.837048,52.373306 4.83696,52.373323 4.836818,52.373362 4.836753,52.373416 4.836728,52.37348 4.836753,52.37352 4.836817,52.373535 4.836905,52.373517 4.837047,52.373478 4.837112,52.373424 4.837136))";4.836937;52.3734135;
253;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.907125 52.393207,4.907079 52.39313,4.907018 52.393093,4.90693 52.393078,4.906842 52.393092,4.906777 52.393132,4.906745 52.393218,4.906768 52.393272,4.906835 52.393314,4.906923 52.393329,4.907012 52.393315,4.907084 52.393273,4.907125 52.393207))";"POLYGON((52.393207 4.907125,52.39313 4.907079,52.393093 4.907018,52.393078 4.90693,52.393092 4.906842,52.393132 4.906777,52.393218 4.906745,52.393272 4.906768,52.393314 4.906835,52.393329 4.906923,52.393315 4.907012,52.393273 4.907084,52.393207 4.907125))";4.90694;52.3931965;
254;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.962835 52.389756,4.962812 52.389702,4.962748 52.389662,4.962655 52.389646,4.962566 52.38966,4.962502 52.3897,4.962456 52.389782,4.962479 52.389836,4.962546 52.38988,4.962634 52.389895,4.962723 52.389881,4.962788 52.389842,4.962835 52.389756))";"POLYGON((52.389756 4.962835,52.389702 4.962812,52.389662 4.962748,52.389646 4.962655,52.38966 4.962566,52.3897 4.962502,52.389782 4.962456,52.389836 4.962479,52.38988 4.962546,52.389895 4.962634,52.389881 4.962723,52.389842 4.962788,52.389756 4.962835))";4.9626505;52.3897635;
255;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.991001 52.360406,4.990978 52.360352,4.990924 52.360311,4.99088 52.360289,4.990792 52.360274,4.990704 52.360288,4.990639 52.360328,4.990615 52.360381,4.990638 52.36044,4.990688 52.360479,4.990732 52.360501,4.99082 52.360516,4.990908 52.360502,4.990977 52.36046,4.991001 52.360406))";"POLYGON((52.360406 4.991001,52.360352 4.990978,52.360311 4.990924,52.360289 4.99088,52.360274 4.990792,52.360288 4.990704,52.360328 4.990639,52.360381 4.990615,52.36044 4.990638,52.360479 4.990688,52.360501 4.990732,52.360516 4.99082,52.360502 4.990908,52.36046 4.990977,52.360406 4.991001))";4.990813;52.360388;
256;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.912634 52.391543,4.912611 52.391489,4.912568 52.391456,4.91244 52.391422,4.912327 52.391441,4.912262 52.39148,4.912234 52.391537,4.912257 52.391591,4.912305 52.391624,4.912422 52.391651,4.912545 52.391636,4.91261 52.391597,4.912634 52.391543))";"POLYGON((52.391543 4.912634,52.391489 4.912611,52.391456 4.912568,52.391422 4.91244,52.391441 4.912327,52.39148 4.912262,52.391537 4.912234,52.391591 4.912257,52.391624 4.912305,52.391651 4.912422,52.391636 4.912545,52.391597 4.91261,52.391543 4.912634))";4.912439;52.3915295;
257;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.837576 52.372419,4.837553 52.372365,4.837489 52.372325,4.837393 52.372308,4.837272 52.372327,4.837207 52.372366,4.837183 52.37242,4.83721 52.372484,4.837274 52.372524,4.837362 52.372539,4.837487 52.372512,4.837552 52.372473,4.837576 52.372419))";"POLYGON((52.372419 4.837576,52.372365 4.837553,52.372325 4.837489,52.372308 4.837393,52.372327 4.837272,52.372366 4.837207,52.37242 4.837183,52.372484 4.83721,52.372524 4.837274,52.372539 4.837362,52.372512 4.837487,52.372473 4.837552,52.372419 4.837576))";4.8373845;52.3724165;
258;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.965475 52.374988,4.965452 52.374934,4.965388 52.374894,4.96527 52.374877,4.965154 52.374903,4.965109 52.374935,4.965085 52.374989,4.965108 52.375043,4.96519 52.375095,4.965278 52.37511,4.965394 52.375083,4.965451 52.375041,4.965475 52.374988))";"POLYGON((52.374988 4.965475,52.374934 4.965452,52.374894 4.965388,52.374877 4.96527,52.374903 4.965154,52.374935 4.965109,52.374989 4.965085,52.375043 4.965108,52.375095 4.96519,52.37511 4.965278,52.375083 4.965394,52.375041 4.965451,52.374988 4.965475))";4.965285;52.3749865;
259;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.987849 52.315772,4.987826 52.315718,4.987762 52.315678,4.987674 52.315664,4.987586 52.315678,4.987514 52.315718,4.987474 52.315789,4.987497 52.315843,4.987561 52.315883,4.987666 52.315904,4.987754 52.315889,4.987819 52.31585,4.987849 52.315772))";"POLYGON((52.315772 4.987849,52.315718 4.987826,52.315678 4.987762,52.315664 4.987674,52.315678 4.987586,52.315718 4.987514,52.315789 4.987474,52.315843 4.987497,52.315883 4.987561,52.315904 4.987666,52.315889 4.987754,52.31585 4.987819,52.315772 4.987849))";4.9876665;52.315777;
260;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.846767 52.356426,4.846744 52.356372,4.84668 52.356332,4.846555 52.356314,4.846461 52.356328,4.846396 52.356367,4.846372 52.35642,4.846394 52.356481,4.846458 52.356521,4.846545 52.356536,4.846672 52.356522,4.846743 52.35648,4.846767 52.356426))";"POLYGON((52.356426 4.846767,52.356372 4.846744,52.356332 4.84668,52.356314 4.846555,52.356328 4.846461,52.356367 4.846396,52.35642 4.846372,52.356481 4.846394,52.356521 4.846458,52.356536 4.846545,52.356522 4.846672,52.35648 4.846743,52.356426 4.846767))";4.8465745;52.356418;
261;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.846078 52.357654,4.846055 52.3576,4.845991 52.35756,4.845903 52.357545,4.845815 52.357559,4.845744 52.357602,4.845713 52.357672,4.845736 52.357726,4.845803 52.357769,4.845891 52.357784,4.845988 52.357767,4.846053 52.357728,4.846078 52.357654))";"POLYGON((52.357654 4.846078,52.3576 4.846055,52.35756 4.845991,52.357545 4.845903,52.357559 4.845815,52.357602 4.845744,52.357672 4.845713,52.357726 4.845736,52.357769 4.845803,52.357784 4.845891,52.357767 4.845988,52.357728 4.846053,52.357654 4.846078))";4.8459005;52.3576575;
262;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.912085 52.401582,4.912062 52.401528,4.911995 52.401485,4.911907 52.401471,4.911833 52.40148,4.911769 52.401507,4.911713 52.401588,4.911734 52.401644,4.911803 52.401689,4.911891 52.401704,4.911979 52.40169,4.912049 52.401649,4.912085 52.401582))";"POLYGON((52.401582 4.912085,52.401528 4.912062,52.401485 4.911995,52.401471 4.911907,52.40148 4.911833,52.401507 4.911769,52.401588 4.911713,52.401644 4.911734,52.401689 4.911803,52.401704 4.911891,52.40169 4.911979,52.401649 4.912049,52.401582 4.912085))";4.911904;52.4015805;
263;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.847129 52.357303,4.847106 52.357249,4.847042 52.35721,4.846954 52.357195,4.84686 52.357209,4.846795 52.357248,4.846771 52.357323,4.846794 52.357377,4.846858 52.357417,4.846945 52.357432,4.847034 52.357418,4.847104 52.357375,4.847129 52.357303))";"POLYGON((52.357303 4.847129,52.357249 4.847106,52.35721 4.847042,52.357195 4.846954,52.357209 4.84686,52.357248 4.846795,52.357323 4.846771,52.357377 4.846794,52.357417 4.846858,52.357432 4.846945,52.357418 4.847034,52.357375 4.847104,52.357303 4.847129))";4.846955;52.3573065;
264;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.78167 52.350768,4.781629 52.350697,4.781571 52.350663,4.781483 52.350648,4.781395 52.350662,4.78133 52.350701,4.781297 52.350769,4.78132 52.350823,4.781384 52.350863,4.781472 52.350878,4.78159 52.350857,4.781645 52.350822,4.78167 52.350768))";"POLYGON((52.350768 4.78167,52.350697 4.781629,52.350663 4.781571,52.350648 4.781483,52.350662 4.781395,52.350701 4.78133,52.350769 4.781297,52.350823 4.78132,52.350863 4.781384,52.350878 4.781472,52.350857 4.78159,52.350822 4.781645,52.350768 4.78167))";4.7814885;52.350756;
265;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.879735 52.395522,4.879712 52.395468,4.879648 52.395429,4.87956 52.395414,4.879464 52.395428,4.879417 52.395452,4.879363 52.39553,4.879386 52.395584,4.879425 52.395613,4.879548 52.395644,4.879637 52.39563,4.879702 52.395591,4.879735 52.395522))";"POLYGON((52.395522 4.879735,52.395468 4.879712,52.395429 4.879648,52.395414 4.87956,52.395428 4.879464,52.395452 4.879417,52.39553 4.879363,52.395584 4.879386,52.395613 4.879425,52.395644 4.879548,52.39563 4.879637,52.395591 4.879702,52.395522 4.879735))";4.879554;52.395522;
266;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.780602 52.350024,4.78058 52.34997,4.780516 52.349931,4.780428 52.349916,4.780322 52.349937,4.780251 52.349984,4.780226 52.350038,4.780249 52.350092,4.780313 52.350131,4.780401 52.350146,4.780523 52.350114,4.780578 52.350078,4.780602 52.350024))";"POLYGON((52.350024 4.780602,52.34997 4.78058,52.349931 4.780516,52.349916 4.780428,52.349937 4.780322,52.349984 4.780251,52.350038 4.780226,52.350092 4.780249,52.350131 4.780313,52.350146 4.780401,52.350114 4.780523,52.350078 4.780578,52.350024 4.780602))";4.780419;52.350024;
267;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.961703 52.330544,4.961679 52.33049,4.961615 52.330451,4.961528 52.330436,4.961408 52.330455,4.961343 52.330495,4.961319 52.330548,4.961342 52.330602,4.961406 52.330642,4.961494 52.330657,4.961614 52.330638,4.961678 52.330598,4.961703 52.330544))";"POLYGON((52.330544 4.961703,52.33049 4.961679,52.330451 4.961615,52.330436 4.961528,52.330455 4.961408,52.330495 4.961343,52.330548 4.961319,52.330602 4.961342,52.330642 4.961406,52.330657 4.961494,52.330638 4.961614,52.330598 4.961678,52.330544 4.961703))";4.961516;52.3305395;
268;"WARMTE WIJK";"IN AANLEG";"POLYGON((4.970305 52.320996,4.970282 52.320942,4.970218 52.320902,4.970125 52.320886,4.970037 52.3209,4.969972 52.320939,4.96994 52.321002,4.969963 52.321056,4.970029 52.3211,4.970117 52.321115,4.970205 52.321101,4.97027 52.321062,4.970305 52.320996))";"POLYGON((52.320996 4.970305,52.320942 4.970282,52.320902 4.970218,52.320886 4.970125,52.3209 4.970037,52.320939 4.969972,52.321002 4.96994,52.321056 4.969963,52.3211 4.970029,52.321115 4.970117,52.321101 4.970205,52.321062 4.97027,52.320996 4.970305))";4.9701275;52.3209935;
