OBJECTNUMMER;Naam;Nummer;Groentype;Oppervlakte_m2;Oppervlakte_ha;SELECTIE;PDF;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
13;"De Oase";10;"Volkstuinpark/schoolwerktuin";7744;0.8;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.792776 52.384121,4.792776 52.38403,4.792845 52.38403,4.792862 52.383949,4.792868 52.383671,4.791438 52.383671,4.79054 52.383654,4.790516 52.384096,4.792776 52.384121))";"POLYGON((52.384121 4.792776,52.38403 4.792776,52.38403 4.792845,52.383949 4.792862,52.383671 4.792868,52.383671 4.791438,52.383654 4.79054,52.384096 4.790516,52.384121 4.792776))";4.791697;52.3838805;
14;"Lutkemeer";11;"Volkstuinpark/schoolwerktuin";17280;1.7;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.760692 52.356025,4.760187 52.356253,4.760181 52.356275,4.761556 52.357436,4.761559 52.357451,4.761535 52.357462,4.761609 52.357526,4.762659 52.35706,4.762677 52.357042,4.762669 52.357022,4.762341 52.356743,4.762344 52.356717,4.762295 52.356676,4.762264 52.356672,4.761755 52.356226,4.761745 52.356185,4.761764 52.356146,4.76196 52.355969,4.76197 52.355946,4.761877 52.355735,4.761764 52.35558,4.761739 52.355569,4.761717 52.355569,4.761593 52.355617,4.760692 52.356025))";"POLYGON((52.356025 4.760692,52.356253 4.760187,52.356275 4.760181,52.357436 4.761556,52.357451 4.761559,52.357462 4.761535,52.357526 4.761609,52.35706 4.762659,52.357042 4.762677,52.357022 4.762669,52.356743 4.762341,52.356717 4.762344,52.356676 4.762295,52.356672 4.762264,52.356226 4.761755,52.356185 4.761745,52.356146 4.761764,52.355969 4.76196,52.355946 4.76197,52.355735 4.761877,52.35558 4.761764,52.355569 4.761739,52.355569 4.761717,52.355617 4.761593,52.356025 4.760692))";4.761434;52.3565405;
15;"Schoolwerktuinen";12;"Volkstuinpark/schoolwerktuin";19471;1.9;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.801461 52.368945,4.800735 52.368794,4.800695 52.368899,4.800738 52.368906,4.800714 52.368966,4.800667 52.36896,4.800604 52.369026,4.80047 52.369748,4.800426 52.370151,4.800416 52.370803,4.800497 52.3708,4.800518 52.371293,4.801304 52.371265,4.801525 52.371225,4.801501 52.37095,4.801493 52.370515,4.801515 52.370127,4.801574 52.369627,4.801623 52.369356,4.801725 52.368898,4.801774 52.368733,4.801664 52.368706,4.80153 52.36896,4.801461 52.368945))";"POLYGON((52.368945 4.801461,52.368794 4.800735,52.368899 4.800695,52.368906 4.800738,52.368966 4.800714,52.36896 4.800667,52.369026 4.800604,52.369748 4.80047,52.370151 4.800426,52.370803 4.800416,52.3708 4.800497,52.371293 4.800518,52.371265 4.801304,52.371225 4.801525,52.37095 4.801501,52.370515 4.801493,52.370127 4.801515,52.369627 4.801574,52.369356 4.801623,52.368898 4.801725,52.368733 4.801774,52.368706 4.801664,52.36896 4.80153,52.368945 4.801461))";4.8011;52.3699925;
48;"`t Kleine Loopveld";31;"Volkstuinpark/schoolwerktuin";7973;0.8;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.893646 52.323454,4.893648 52.323415,4.893516 52.323409,4.893173 52.323376,4.892999 52.323346,4.892401 52.323176,4.892373 52.323163,4.892319 52.323106,4.892324 52.323064,4.892492 52.322769,4.892504 52.322722,4.892494 52.322682,4.892454 52.322647,4.892312 52.322595,4.892286 52.32259,4.892262 52.322623,4.892205 52.32261,4.892224 52.322573,4.892113 52.322569,4.891843 52.322566,4.891658 52.322555,4.891642 52.322575,4.891606 52.323029,4.89161 52.323094,4.891599 52.323108,4.891552 52.323123,4.891134 52.32311,4.891133 52.323125,4.892025 52.323426,4.892123 52.323441,4.892153 52.323433,4.892175 52.323416,4.89223 52.323334,4.892284 52.323287,4.892349 52.323209,4.892371 52.323198,4.892405 52.323197,4.892477 52.323211,4.892506 52.323227,4.892514 52.323258,4.892419 52.323398,4.892346 52.323467,4.892308 52.323475,4.892305 52.323507,4.892318 52.323521,4.892335 52.323532,4.892433 52.323555,4.892526 52.323558,4.892612 52.32355,4.892826 52.323573,4.892969 52.323542,4.893049 52.323533,4.893089 52.323569,4.893103 52.323623,4.893088 52.323674,4.893097 52.323708,4.893175 52.323758,4.893184 52.32382,4.893216 52.323845,4.893282 52.323859,4.893351 52.323898,4.893406 52.323897,4.893448 52.323876,4.893544 52.323672,4.893618 52.323464,4.893631 52.323454,4.893646 52.323454))";"POLYGON((52.323454 4.893646,52.323415 4.893648,52.323409 4.893516,52.323376 4.893173,52.323346 4.892999,52.323176 4.892401,52.323163 4.892373,52.323106 4.892319,52.323064 4.892324,52.322769 4.892492,52.322722 4.892504,52.322682 4.892494,52.322647 4.892454,52.322595 4.892312,52.32259 4.892286,52.322623 4.892262,52.32261 4.892205,52.322573 4.892224,52.322569 4.892113,52.322566 4.891843,52.322555 4.891658,52.322575 4.891642,52.323029 4.891606,52.323094 4.89161,52.323108 4.891599,52.323123 4.891552,52.32311 4.891134,52.323125 4.891133,52.323426 4.892025,52.323441 4.892123,52.323433 4.892153,52.323416 4.892175,52.323334 4.89223,52.323287 4.892284,52.323209 4.892349,52.323198 4.892371,52.323197 4.892405,52.323211 4.892477,52.323227 4.892506,52.323258 4.892514,52.323398 4.892419,52.323467 4.892346,52.323475 4.892308,52.323507 4.892305,52.323521 4.892318,52.323532 4.892335,52.323555 4.892433,52.323558 4.892526,52.32355 4.892612,52.323573 4.892826,52.323542 4.892969,52.323533 4.893049,52.323569 4.893089,52.323623 4.893103,52.323674 4.893088,52.323708 4.893097,52.323758 4.893175,52.32382 4.893184,52.323845 4.893216,52.323859 4.893282,52.323898 4.893351,52.323897 4.893406,52.323876 4.893448,52.323672 4.893544,52.323464 4.893618,52.323454 4.893631,52.323454 4.893646))";4.8923955;52.3232195;
59;"Schoolwerktuinen";38;"Volkstuinpark/schoolwerktuin";12293;1.2;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.834759 52.360003,4.83464 52.360003,4.834559 52.36267,4.834798 52.362674,4.834807 52.362255,4.835258 52.362259,4.835305 52.360005,4.834759 52.360003))";"POLYGON((52.360003 4.834759,52.360003 4.83464,52.36267 4.834559,52.362674 4.834798,52.362255 4.834807,52.362259 4.835258,52.360005 4.835305,52.360003 4.834759))";4.834937;52.3613315;
60;"Schoolwerktuinen";39;"Volkstuinpark/schoolwerktuin";14015;1.4;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.845493 52.368433,4.845498 52.368481,4.845519 52.368483,4.845538 52.368497,4.845542 52.368914,4.845553 52.368947,4.845594 52.368973,4.845639 52.368986,4.847095 52.369118,4.847151 52.36911,4.8472 52.369085,4.847385 52.368985,4.847409 52.368968,4.847416 52.368948,4.847406 52.368921,4.847331 52.368827,4.847323 52.368761,4.847334 52.36856,4.847394 52.368253,4.847372 52.368224,4.847337 52.368198,4.84708 52.368064,4.847019 52.368053,4.846957 52.368064,4.846905 52.368087,4.846841 52.368095,4.846747 52.368097,4.846751 52.368021,4.846726 52.368004,4.846154 52.367939,4.846082 52.367943,4.845632 52.368089,4.845594 52.368108,4.845573 52.368135,4.84554 52.368309,4.845528 52.368328,4.845497 52.368335,4.845493 52.368433))";"POLYGON((52.368433 4.845493,52.368481 4.845498,52.368483 4.845519,52.368497 4.845538,52.368914 4.845542,52.368947 4.845553,52.368973 4.845594,52.368986 4.845639,52.369118 4.847095,52.36911 4.847151,52.369085 4.8472,52.368985 4.847385,52.368968 4.847409,52.368948 4.847416,52.368921 4.847406,52.368827 4.847331,52.368761 4.847323,52.36856 4.847334,52.368253 4.847394,52.368224 4.847372,52.368198 4.847337,52.368064 4.84708,52.368053 4.847019,52.368064 4.846957,52.368087 4.846905,52.368095 4.846841,52.368097 4.846747,52.368021 4.846751,52.368004 4.846726,52.367939 4.846154,52.367943 4.846082,52.368089 4.845632,52.368108 4.845594,52.368135 4.845573,52.368309 4.84554,52.368328 4.845528,52.368335 4.845497,52.368433 4.845493))";4.8464595;52.3685215;
74;"Sloterdijkermeer / Nut en Genoegen";48;"Volkstuinpark/schoolwerktuin";317539;31.8;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.847582 52.388385,4.847603 52.388396,4.8478 52.388396,4.848382 52.388424,4.848485 52.388423,4.852282 52.388586,4.855026 52.388577,4.857655 52.388583,4.85854 52.388579,4.860186 52.388605,4.861513 52.38862,4.861536 52.388614,4.861552 52.388619,4.861803 52.388622,4.862952 52.388626,4.864738 52.388649,4.864769 52.38863,4.864788 52.388007,4.864805 52.387826,4.864847 52.386613,4.864819 52.386591,4.864005 52.3864,4.863856 52.38635,4.863831 52.386327,4.86246 52.386024,4.861199 52.385905,4.860837 52.385887,4.860272 52.385872,4.859373 52.385874,4.859092 52.385878,4.859039 52.385886,4.858685 52.385887,4.857877 52.385871,4.856321 52.385934,4.855548 52.385968,4.853538 52.386106,4.852128 52.386232,4.851989 52.386237,4.849678 52.386474,4.84902 52.386524,4.848327 52.38656,4.847895 52.386555,4.847774 52.386605,4.847668 52.386683,4.847616 52.386735,4.847591 52.386791,4.847536 52.387635,4.847485 52.388157,4.847498 52.388226,4.847527 52.388254,4.847582 52.388385))";"POLYGON((52.388385 4.847582,52.388396 4.847603,52.388396 4.8478,52.388424 4.848382,52.388423 4.848485,52.388586 4.852282,52.388577 4.855026,52.388583 4.857655,52.388579 4.85854,52.388605 4.860186,52.38862 4.861513,52.388614 4.861536,52.388619 4.861552,52.388622 4.861803,52.388626 4.862952,52.388649 4.864738,52.38863 4.864769,52.388007 4.864788,52.387826 4.864805,52.386613 4.864847,52.386591 4.864819,52.3864 4.864005,52.38635 4.863856,52.386327 4.863831,52.386024 4.86246,52.385905 4.861199,52.385887 4.860837,52.385872 4.860272,52.385874 4.859373,52.385878 4.859092,52.385886 4.859039,52.385887 4.858685,52.385871 4.857877,52.385934 4.856321,52.385968 4.855548,52.386106 4.853538,52.386232 4.852128,52.386237 4.851989,52.386474 4.849678,52.386524 4.84902,52.38656 4.848327,52.386555 4.847895,52.386605 4.847774,52.386683 4.847668,52.386735 4.847616,52.386791 4.847591,52.387635 4.847536,52.388157 4.847485,52.388226 4.847498,52.388254 4.847527,52.388385 4.847582))";4.856171;52.387253;
78;"Zonnehoek";52;"Volkstuinpark/schoolwerktuin";46924;4.7;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.872434 52.393613,4.872583 52.393351,4.872617 52.393267,4.872628 52.393171,4.872611 52.393133,4.872576 52.393113,4.872544 52.393111,4.870223 52.393296,4.869503 52.393339,4.869331 52.393357,4.868919 52.393361,4.868645 52.393332,4.867664 52.393324,4.867286 52.393338,4.866943 52.393385,4.866806 52.393412,4.866662 52.393448,4.866632 52.393472,4.866626 52.393496,4.866675 52.393561,4.866719 52.393601,4.866868 52.393666,4.86691 52.393672,4.866949 52.393669,4.867152 52.393507,4.867443 52.393478,4.869817 52.394601,4.871312 52.395298,4.871354 52.395272,4.871546 52.395374,4.871616 52.395328,4.871798 52.395246,4.871829 52.395227,4.871881 52.39517,4.871863 52.39494,4.871878 52.394797,4.87191 52.394693,4.871958 52.394588,4.872362 52.393869,4.872434 52.393613))";"POLYGON((52.393613 4.872434,52.393351 4.872583,52.393267 4.872617,52.393171 4.872628,52.393133 4.872611,52.393113 4.872576,52.393111 4.872544,52.393296 4.870223,52.393339 4.869503,52.393357 4.869331,52.393361 4.868919,52.393332 4.868645,52.393324 4.867664,52.393338 4.867286,52.393385 4.866943,52.393412 4.866806,52.393448 4.866662,52.393472 4.866632,52.393496 4.866626,52.393561 4.866675,52.393601 4.866719,52.393666 4.866868,52.393672 4.86691,52.393669 4.866949,52.393507 4.867152,52.393478 4.867443,52.394601 4.869817,52.395298 4.871312,52.395272 4.871354,52.395374 4.871546,52.395328 4.871616,52.395246 4.871798,52.395227 4.871829,52.39517 4.871881,52.39494 4.871863,52.394797 4.871878,52.394693 4.87191,52.394588 4.871958,52.393869 4.872362,52.393613 4.872434))";4.869632;52.3942355;
93;"Nieuwe Levenskracht / Hof van Eden";64;"Volkstuinpark/schoolwerktuin";81163;8.1;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.95744 52.346824,4.956893 52.347168,4.956021 52.347699,4.953899 52.349035,4.953707 52.349137,4.954024 52.349325,4.953994 52.349359,4.952715 52.350164,4.952674 52.350166,4.952626 52.35014,4.951316 52.349358,4.951325 52.349352,4.951287 52.34933,4.951279 52.349335,4.951283 52.349384,4.951267 52.34939,4.95125 52.34942,4.950928 52.349494,4.950186 52.349961,4.950458 52.350117,4.950494 52.350118,4.950686 52.350229,4.950702 52.350221,4.950689 52.350214,4.950719 52.350195,4.951981 52.350961,4.951929 52.350994,4.952043 52.351056,4.952033 52.351063,4.952062 52.351079,4.952069 52.351075,4.952123 52.351112,4.952241 52.351071,4.952918 52.350764,4.953142 52.350684,4.955001 52.349902,4.955111 52.349828,4.956713 52.349155,4.956856 52.3491,4.956906 52.349094,4.958098 52.348589,4.958912 52.348205,4.95744 52.346824))";"POLYGON((52.346824 4.95744,52.347168 4.956893,52.347699 4.956021,52.349035 4.953899,52.349137 4.953707,52.349325 4.954024,52.349359 4.953994,52.350164 4.952715,52.350166 4.952674,52.35014 4.952626,52.349358 4.951316,52.349352 4.951325,52.34933 4.951287,52.349335 4.951279,52.349384 4.951283,52.34939 4.951267,52.34942 4.95125,52.349494 4.950928,52.349961 4.950186,52.350117 4.950458,52.350118 4.950494,52.350229 4.950686,52.350221 4.950702,52.350214 4.950689,52.350195 4.950719,52.350961 4.951981,52.350994 4.951929,52.351056 4.952043,52.351063 4.952033,52.351079 4.952062,52.351075 4.952069,52.351112 4.952123,52.351071 4.952241,52.350764 4.952918,52.350684 4.953142,52.349902 4.955001,52.349828 4.955111,52.349155 4.956713,52.3491 4.956856,52.349094 4.956906,52.348589 4.958098,52.348205 4.958912,52.346824 4.95744))";4.954554;52.348961;
95;"Schoolwerktuinen";66;"Volkstuinpark/schoolwerktuin";15910;1.6;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.926016 52.34095,4.926249 52.341091,4.92636 52.341158,4.926414 52.34116,4.92658 52.341306,4.926686 52.341385,4.927309 52.341771,4.927358 52.341785,4.927404 52.341781,4.928243 52.341245,4.928253 52.341231,4.928251 52.341209,4.928157 52.341146,4.928149 52.34113,4.928158 52.341097,4.928512 52.340881,4.928325 52.340779,4.928022 52.340595,4.927976 52.34055,4.927939 52.340514,4.927865 52.340466,4.927585 52.340293,4.927534 52.34027,4.927494 52.340266,4.927378 52.340276,4.926904 52.340441,4.926537 52.340596,4.926492 52.340597,4.926109 52.340809,4.926069 52.340844,4.926059 52.34091,4.926016 52.34095))";"POLYGON((52.34095 4.926016,52.341091 4.926249,52.341158 4.92636,52.34116 4.926414,52.341306 4.92658,52.341385 4.926686,52.341771 4.927309,52.341785 4.927358,52.341781 4.927404,52.341245 4.928243,52.341231 4.928253,52.341209 4.928251,52.341146 4.928157,52.34113 4.928149,52.341097 4.928158,52.340881 4.928512,52.340779 4.928325,52.340595 4.928022,52.34055 4.927976,52.340514 4.927939,52.340466 4.927865,52.340293 4.927585,52.34027 4.927534,52.340266 4.927494,52.340276 4.927378,52.340441 4.926904,52.340596 4.926537,52.340597 4.926492,52.340809 4.926109,52.340844 4.926069,52.34091 4.926059,52.34095 4.926016))";4.927269;52.3410185;
104;"De Bongerd";73;"Volkstuinpark/schoolwerktuin";39721;4.0;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.911952 52.416839,4.911958 52.416829,4.911945 52.416809,4.911894 52.416757,4.911426 52.416144,4.911388 52.41614,4.910087 52.416463,4.910048 52.416461,4.910005 52.416431,4.909953 52.416444,4.909889 52.416479,4.909877 52.416498,4.909883 52.416519,4.91002 52.416679,4.91014 52.416855,4.910162 52.416863,4.91019 52.416856,4.910211 52.416894,4.910179 52.416902,4.91017 52.416921,4.910236 52.41706,4.91026 52.417135,4.910266 52.417231,4.910285 52.417241,4.91033 52.417242,4.910329 52.417275,4.910287 52.417277,4.910258 52.417289,4.910216 52.417289,4.910195 52.41727,4.910217 52.4172,4.910194 52.417177,4.910175 52.417165,4.910133 52.417161,4.910071 52.417181,4.910042 52.417162,4.91004 52.417148,4.910072 52.417124,4.910001 52.417081,4.91001 52.417061,4.909998 52.417041,4.909959 52.417025,4.909993 52.416998,4.909981 52.416983,4.909902 52.416968,4.909864 52.416942,4.909837 52.416852,4.909849 52.416813,4.909831 52.416809,4.90975 52.416827,4.909728 52.416821,4.909711 52.416794,4.909591 52.416728,4.909589 52.416703,4.90964 52.416675,4.909764 52.416666,4.909807 52.416655,4.909791 52.416628,4.909691 52.416613,4.909668 52.416602,4.909674 52.416533,4.909649 52.416521,4.90962 52.416527,4.909531 52.416573,4.909405 52.416589,4.909228 52.416635,4.909056 52.416662,4.908724 52.416729,4.908528 52.416791,4.908387 52.416799,4.908262 52.416825,4.908082 52.416828,4.907952 52.416876,4.907401 52.416989,4.907108 52.417065,4.907163 52.417269,4.907316 52.417509,4.907271 52.417531,4.907336 52.417715,4.907555 52.41811,4.907568 52.418121,4.907595 52.418126,4.908616 52.417898,4.90898 52.418503,4.909024 52.418524,4.909052 52.418526,4.90938 52.418425,4.90945 52.41811,4.909504 52.418002,4.909654 52.417824,4.909779 52.417725,4.910007 52.417585,4.910318 52.417478,4.91094 52.417292,4.91185 52.417053,4.911902 52.417033,4.911912 52.417037,4.911952 52.417026,4.911999 52.416989,4.91202 52.416941,4.912013 52.416901,4.911952 52.416839))";"POLYGON((52.416839 4.911952,52.416829 4.911958,52.416809 4.911945,52.416757 4.911894,52.416144 4.911426,52.41614 4.911388,52.416463 4.910087,52.416461 4.910048,52.416431 4.910005,52.416444 4.909953,52.416479 4.909889,52.416498 4.909877,52.416519 4.909883,52.416679 4.91002,52.416855 4.91014,52.416863 4.910162,52.416856 4.91019,52.416894 4.910211,52.416902 4.910179,52.416921 4.91017,52.41706 4.910236,52.417135 4.91026,52.417231 4.910266,52.417241 4.910285,52.417242 4.91033,52.417275 4.910329,52.417277 4.910287,52.417289 4.910258,52.417289 4.910216,52.41727 4.910195,52.4172 4.910217,52.417177 4.910194,52.417165 4.910175,52.417161 4.910133,52.417181 4.910071,52.417162 4.910042,52.417148 4.91004,52.417124 4.910072,52.417081 4.910001,52.417061 4.91001,52.417041 4.909998,52.417025 4.909959,52.416998 4.909993,52.416983 4.909981,52.416968 4.909902,52.416942 4.909864,52.416852 4.909837,52.416813 4.909849,52.416809 4.909831,52.416827 4.90975,52.416821 4.909728,52.416794 4.909711,52.416728 4.909591,52.416703 4.909589,52.416675 4.90964,52.416666 4.909764,52.416655 4.909807,52.416628 4.909791,52.416613 4.909691,52.416602 4.909668,52.416533 4.909674,52.416521 4.909649,52.416527 4.90962,52.416573 4.909531,52.416589 4.909405,52.416635 4.909228,52.416662 4.909056,52.416729 4.908724,52.416791 4.908528,52.416799 4.908387,52.416825 4.908262,52.416828 4.908082,52.416876 4.907952,52.416989 4.907401,52.417065 4.907108,52.417269 4.907163,52.417509 4.907316,52.417531 4.907271,52.417715 4.907336,52.41811 4.907555,52.418121 4.907568,52.418126 4.907595,52.417898 4.908616,52.418503 4.90898,52.418524 4.909024,52.418526 4.909052,52.418425 4.90938,52.41811 4.90945,52.418002 4.909504,52.417824 4.909654,52.417725 4.909779,52.417585 4.910007,52.417478 4.910318,52.417292 4.91094,52.417053 4.91185,52.417033 4.911902,52.417037 4.911912,52.417026 4.911952,52.416989 4.911999,52.416941 4.91202,52.416901 4.912013,52.416839 4.911952))";4.909569;52.417326;
105;"De Bongerd";73;"Volkstuinpark/schoolwerktuin";21070;2.1;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.90712 52.416921,4.907122 52.416948,4.907199 52.416938,4.907343 52.416899,4.907411 52.416871,4.907702 52.416782,4.907876 52.416716,4.907948 52.416705,4.908067 52.416711,4.908234 52.416659,4.908835 52.4165,4.908912 52.416487,4.909151 52.416426,4.909223 52.416399,4.909305 52.41639,4.909329 52.416374,4.909341 52.416345,4.909373 52.416345,4.90942 52.416359,4.909504 52.416346,4.909509 52.416353,4.909615 52.416326,4.909609 52.416318,4.909665 52.416302,4.909714 52.416297,4.909846 52.416258,4.909896 52.416234,4.909869 52.416199,4.90925 52.415696,4.908516 52.41507,4.908464 52.415066,4.907982 52.415096,4.907804 52.41509,4.907532 52.415375,4.907463 52.415473,4.907445 52.415577,4.907313 52.415609,4.907197 52.416205,4.907817 52.416053,4.907905 52.4162,4.907924 52.416336,4.907945 52.416405,4.907075 52.416608,4.90712 52.416921),(4.907816 52.416052,4.907811 52.416047,4.907842 52.41604,4.907845 52.416045,4.907816 52.416052))";"POLYGON((52.416921 4.90712,52.416948 4.907122,52.416938 4.907199,52.416899 4.907343,52.416871 4.907411,52.416782 4.907702,52.416716 4.907876,52.416705 4.907948,52.416711 4.908067,52.416659 4.908234,52.4165 4.908835,52.416487 4.908912,52.416426 4.909151,52.416399 4.909223,52.41639 4.909305,52.416374 4.909329,52.416345 4.909341,52.416345 4.909373,52.416359 4.90942,52.416346 4.909504,52.416353 4.909509,52.416326 4.909615,52.416318 4.909609,52.416302 4.909665,52.416297 4.909714,52.416258 4.909846,52.416234 4.909896,52.416199 4.909869,52.415696 4.90925,52.41507 4.908516,52.415066 4.908464,52.415096 4.907982,52.41509 4.907804,52.415375 4.907532,52.415473 4.907463,52.415577 4.907445,52.415609 4.907313,52.416205 4.907197,52.416053 4.907817,52.4162 4.907905,52.416336 4.907924,52.416405 4.907945,52.416608 4.907075,52.416921 4.90712),(52.416052 4.907816,52.416047 4.907811,52.41604 4.907842,52.416045 4.907845,52.416052 4.907816))";4.9084905;52.416;
106;"Schoolwerktuinen";75;"Volkstuinpark/schoolwerktuin";31863;3.2;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.91304 52.396108,4.913085 52.395958,4.912705 52.395924,4.91282 52.39545,4.912862 52.395222,4.912888 52.394997,4.912879 52.394773,4.912848 52.394548,4.912338 52.394436,4.91077 52.397137,4.910723 52.397266,4.910217 52.39816,4.910215 52.398211,4.910684 52.398313,4.910736 52.398303,4.910801 52.398259,4.911173 52.397977,4.911453 52.397742,4.911825 52.397394,4.911938 52.397268,4.91222 52.396902,4.912356 52.396688,4.912567 52.396306,4.912946 52.396373,4.913015 52.396201,4.91304 52.396108))";"POLYGON((52.396108 4.91304,52.395958 4.913085,52.395924 4.912705,52.39545 4.91282,52.395222 4.912862,52.394997 4.912888,52.394773 4.912879,52.394548 4.912848,52.394436 4.912338,52.397137 4.91077,52.397266 4.910723,52.39816 4.910217,52.398211 4.910215,52.398313 4.910684,52.398303 4.910736,52.398259 4.910801,52.397977 4.911173,52.397742 4.911453,52.397394 4.911825,52.397268 4.911938,52.396902 4.91222,52.396688 4.912356,52.396306 4.912567,52.396373 4.912946,52.396201 4.913015,52.396108 4.91304))";4.911655;52.3963675;
109;"Buitenzorg";78;"Volkstuinpark/schoolwerktuin";32395;3.2;"VOLKSCHOOL";"groentype_volksschooltuin.pdf";"POLYGON((4.926571 52.388577,4.926688 52.388747,4.926838 52.388755,4.926854 52.388776,4.927023 52.388898,4.927073 52.388916,4.927136 52.388919,4.931157 52.38787,4.93281 52.387579,4.932847 52.387556,4.932857 52.387534,4.93284 52.387485,4.932446 52.38652,4.932376 52.386509,4.931067 52.387021,4.930383 52.387277,4.928419 52.388042,4.927587 52.388355,4.927351 52.388429,4.927148 52.38848,4.926801 52.388538,4.926566 52.388551,4.926571 52.388577))";"POLYGON((52.388577 4.926571,52.388747 4.926688,52.388755 4.926838,52.388776 4.926854,52.388898 4.927023,52.388916 4.927073,52.388919 4.927136,52.38787 4.931157,52.387579 4.93281,52.387556 4.932847,52.387534 4.932857,52.387485 4.93284,52.38652 4.932446,52.386509 4.932376,52.387021 4.931067,52.387277 4.930383,52.388042 4.928419,52.388355 4.927587,52.388429 4.927351,52.38848 4.927148,52.388538 4.926801,52.388551 4.926566,52.388577 4.926571))";4.9297165;52.387707;
