OBJECTNUMMER;GEMEENTE_ID;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
1;"2";"MULTIPOLYGON(((5.079164 52.388647,5.037683 52.375394,5.039059 52.354569,5.015903 52.348316,5.012385 52.344305,5.012 52.343355,5.010061 52.342206,5.008288 52.341841,5.005489 52.342453,5.002124 52.342419,4.999906 52.341924,4.993732 52.344416,4.974494 52.35466,4.970398 52.355951,4.966257 52.354184,4.96496 52.353269,4.96137 52.348846,4.953057 52.340364,4.951893 52.339663,4.946771 52.337653,4.94173 52.336403,4.936521 52.334587,4.935633 52.33551,4.928502 52.336551,4.923774 52.335438,4.923521 52.334252,4.922448 52.333212,4.920376 52.332354,4.914184 52.330673,4.91389 52.324548,4.911298 52.324158,4.91136 52.322895,4.910739 52.32191,4.91429 52.320404,4.912385 52.318244,4.909143 52.318249,4.907849 52.319501,4.902541 52.32132,4.897155 52.321892,4.85634 52.321757,4.856427 52.32884,4.855929 52.330312,4.848012 52.330565,4.845243 52.329676,4.843966 52.330213,4.840523 52.329583,4.839637 52.327553,4.826066 52.325922,4.818431 52.325552,4.81641 52.327401,4.797772 52.335277,4.790548 52.341837,4.756113 52.355824,4.755111 52.356827,4.754844 52.357903,4.758604 52.372212,4.758054 52.37506,4.756442 52.377758,4.759132 52.379324,4.758951 52.384415,4.758013 52.389544,4.757826 52.396658,4.75603 52.397097,4.728768 52.400705,4.739217 52.431057,4.767192 52.427462,4.767546 52.428492,4.845291 52.418462,4.856085 52.416656,4.859477 52.41976,4.859861 52.420984,4.857913 52.423723,4.857993 52.424781,4.86246 52.428769,4.862685 52.429934,4.865971 52.430671,4.867934 52.430516,4.869703 52.429739,4.870747 52.430388,4.872107 52.42991,4.874119 52.427957,4.876683 52.426181,4.878805 52.4257,4.882463 52.425881,4.892465 52.425442,4.896867 52.424872,4.901892 52.423616,4.913599 52.418646,4.915696 52.418557,4.930343 52.412082,4.935289 52.412061,4.944074 52.414335,4.94498 52.415308,4.947793 52.421555,4.951487 52.421922,4.951337 52.423219,4.952775 52.423672,4.953607 52.422207,4.973325 52.42279,4.982641 52.426755,4.987106 52.422834,4.988839 52.423247,4.990409 52.424511,4.990449 52.425513,5.000132 52.425417,5.018209 52.419052,5.020317 52.419891,5.021157 52.421061,5.023562 52.420259,5.027263 52.419858,5.028983 52.418851,5.029731 52.417699,5.030048 52.415636,5.032493 52.41627,5.034067 52.417166,5.03505 52.418196,5.042593 52.416977,5.04918 52.415122,5.057759 52.41653,5.062559 52.416166,5.065415 52.417232,5.067938 52.416563,5.074264 52.413831,5.079164 52.388647)),((5.021546 52.302451,5.018307 52.302592,5.014268 52.303671,5.012281 52.303517,5.010967 52.30296,5.007546 52.300862,5.005267 52.298387,5.003247 52.297419,5.003238 52.29607,5.001792 52.292787,4.997478 52.289113,4.983509 52.290362,4.975151 52.286337,4.969729 52.283115,4.969394 52.281819,4.967677 52.279577,4.966329 52.280336,4.96255 52.28028,4.961339 52.27852,4.958667 52.278337,4.957147 52.278665,4.955246 52.278301,4.937048 52.299578,4.930259 52.306425,4.929477 52.307409,4.929332 52.308527,4.930068 52.309334,4.934142 52.311898,4.936356 52.312658,4.935233 52.313883,4.938728 52.315085,4.938046 52.3165,4.939834 52.317114,4.940335 52.318296,4.939589 52.319114,4.941046 52.319614,4.93993 52.32193,4.937623 52.323294,4.940497 52.325672,4.947662 52.328133,4.95268 52.322638,4.967545 52.327752,4.970258 52.326164,4.974029 52.328901,4.97531 52.330556,4.979803 52.330997,4.984792 52.330475,4.989049 52.327979,4.990749 52.326336,4.991617 52.324532,4.997105 52.317387,4.997095 52.31445,4.999658 52.314952,5.001534 52.315905,5.016137 52.324506,5.018334 52.320244,5.021546 52.302451)))";"MULTIPOLYGON(((52.388647 5.079164,52.375394 5.037683,52.354569 5.039059,52.348316 5.015903,52.344305 5.012385,52.343355 5.012,52.342206 5.010061,52.341841 5.008288,52.342453 5.005489,52.342419 5.002124,52.341924 4.999906,52.344416 4.993732,52.35466 4.974494,52.355951 4.970398,52.354184 4.966257,52.353269 4.96496,52.348846 4.96137,52.340364 4.953057,52.339663 4.951893,52.337653 4.946771,52.336403 4.94173,52.334587 4.936521,52.33551 4.935633,52.336551 4.928502,52.335438 4.923774,52.334252 4.923521,52.333212 4.922448,52.332354 4.920376,52.330673 4.914184,52.324548 4.91389,52.324158 4.911298,52.322895 4.91136,52.32191 4.910739,52.320404 4.91429,52.318244 4.912385,52.318249 4.909143,52.319501 4.907849,52.32132 4.902541,52.321892 4.897155,52.321757 4.85634,52.32884 4.856427,52.330312 4.855929,52.330565 4.848012,52.329676 4.845243,52.330213 4.843966,52.329583 4.840523,52.327553 4.839637,52.325922 4.826066,52.325552 4.818431,52.327401 4.81641,52.335277 4.797772,52.341837 4.790548,52.355824 4.756113,52.356827 4.755111,52.357903 4.754844,52.372212 4.758604,52.37506 4.758054,52.377758 4.756442,52.379324 4.759132,52.384415 4.758951,52.389544 4.758013,52.396658 4.757826,52.397097 4.75603,52.400705 4.728768,52.431057 4.739217,52.427462 4.767192,52.428492 4.767546,52.418462 4.845291,52.416656 4.856085,52.41976 4.859477,52.420984 4.859861,52.423723 4.857913,52.424781 4.857993,52.428769 4.86246,52.429934 4.862685,52.430671 4.865971,52.430516 4.867934,52.429739 4.869703,52.430388 4.870747,52.42991 4.872107,52.427957 4.874119,52.426181 4.876683,52.4257 4.878805,52.425881 4.882463,52.425442 4.892465,52.424872 4.896867,52.423616 4.901892,52.418646 4.913599,52.418557 4.915696,52.412082 4.930343,52.412061 4.935289,52.414335 4.944074,52.415308 4.94498,52.421555 4.947793,52.421922 4.951487,52.423219 4.951337,52.423672 4.952775,52.422207 4.953607,52.42279 4.973325,52.426755 4.982641,52.422834 4.987106,52.423247 4.988839,52.424511 4.990409,52.425513 4.990449,52.425417 5.000132,52.419052 5.018209,52.419891 5.020317,52.421061 5.021157,52.420259 5.023562,52.419858 5.027263,52.418851 5.028983,52.417699 5.029731,52.415636 5.030048,52.41627 5.032493,52.417166 5.034067,52.418196 5.03505,52.416977 5.042593,52.415122 5.04918,52.41653 5.057759,52.416166 5.062559,52.417232 5.065415,52.416563 5.067938,52.413831 5.074264,52.388647 5.079164)),((52.302451 5.021546,52.302592 5.018307,52.303671 5.014268,52.303517 5.012281,52.30296 5.010967,52.300862 5.007546,52.298387 5.005267,52.297419 5.003247,52.29607 5.003238,52.292787 5.001792,52.289113 4.997478,52.290362 4.983509,52.286337 4.975151,52.283115 4.969729,52.281819 4.969394,52.279577 4.967677,52.280336 4.966329,52.28028 4.96255,52.27852 4.961339,52.278337 4.958667,52.278665 4.957147,52.278301 4.955246,52.299578 4.937048,52.306425 4.930259,52.307409 4.929477,52.308527 4.929332,52.309334 4.930068,52.311898 4.934142,52.312658 4.936356,52.313883 4.935233,52.315085 4.938728,52.3165 4.938046,52.317114 4.939834,52.318296 4.940335,52.319114 4.939589,52.319614 4.941046,52.32193 4.93993,52.323294 4.937623,52.325672 4.940497,52.328133 4.947662,52.322638 4.95268,52.327752 4.967545,52.326164 4.970258,52.328901 4.974029,52.330556 4.97531,52.330997 4.979803,52.330475 4.984792,52.327979 4.989049,52.326336 4.990749,52.324532 4.991617,52.317387 4.997105,52.31445 4.997095,52.314952 4.999658,52.315905 5.001534,52.324506 5.016137,52.320244 5.018334,52.302451 5.021546)))";4.90397095;52.3546721;
